Tanggal,Kode_wilayah,Wilayah,Stasiun,Temperatur_rata-rata,Kelembapan_rata-rata,Curah_hujan, Lamanya_penyinaran_matahari ,Kecepatan_angin_rata-rata,Kategori_Curah_Hujan,Klasifikasi
1/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,77,0,6.1,2,Tidak Hujan,Normal
1/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,76,0,4.8,2,Tidak Hujan,Normal
1/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,79,0.2,5,2,Hujan Sedang,Normal
1/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,0,0,0,7.1,1,Tidak Hujan,Normal
1/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,0,0,0,0,0,Tidak Hujan,Normal
1/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,73,0,6.1,2,Tidak Hujan,Normal
1/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,73,7.2,5.2,1,Hujan Sedang,Normal
1/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,77,1,4.7,2,Hujan Sedang,Normal
1/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.1,69,0,3.5,1,Tidak Hujan,Normal
1/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.9,74,0,5.9,1,Tidak Hujan,Normal
1/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,72,0,6.4,1,Tidak Hujan,Normal
1/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,73,0,6.5,2,Tidak Hujan,Normal
1/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.1,72,0,7.7,2,Tidak Hujan,Normal
1/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,69,0,7.6,1,Tidak Hujan,Normal
1/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,78,0,7,1,Tidak Hujan,Normal
1/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,80,0.4,4.3,1,Hujan Sedang,Normal
1/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,77,2.7,0.2,1,Hujan Sedang,Normal
1/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.3,78,0,5.3,2,Tidak Hujan,Normal
1/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.2,81,18.4,4.3,1,Hujan Sedang,La Niña
1/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,72,8.8,6.4,1,Hujan Sedang,Normal
1/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,76,1.3,5.4,2,Hujan Sedang,Normal
1/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,74,2,4.1,2,Hujan Sedang,Normal
1/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.6,82,0,6.8,2,Tidak Hujan,Normal
1/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,73,2.7,0,2,Hujan Sedang,Normal
1/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,78,0.2,6.6,2,Hujan Sedang,Normal
1/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.1,90,0,1.8,1,Tidak Hujan,Normal
1/29/2023,32.73,Bandung,Stasiun Geofisika Bandung,23,84,18.2,0,1,Hujan Sedang,La Niña
1/30/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,78,0,1.5,2,Tidak Hujan,Normal
1/31/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,75,0,3.8,2,Tidak Hujan,Normal
2/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,80,2.2,2.7,1,Hujan Sedang,Normal
2/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,78,2.9,0.5,2,Hujan Sedang,Normal
2/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.1,80,0.7,0,1,Hujan Sedang,Normal
2/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,72,0,0,1,Tidak Hujan,Normal
2/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,62,0,2.3,1,Tidak Hujan,Normal
2/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,68,1.2,4.1,2,Hujan Sedang,Normal
2/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.7,71,0.5,3.7,2,Hujan Sedang,Normal
2/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,78,0,5.7,2,Tidak Hujan,Normal
2/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,72,0,1.5,2,Tidak Hujan,Normal
2/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.1,81,1.5,1.7,1,Hujan Sedang,Normal
2/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.7,83,4.6,3.4,1,Hujan Sedang,Normal
2/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,21.3,91,15.2,0.2,1,Hujan Sedang,Normal
2/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,76,16,0,2,Hujan Sedang,Normal
2/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.4,85,3,2.5,2,Hujan Sedang,Normal
2/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,74,5.3,0.8,2,Hujan Sedang,Normal
2/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.9,81,7.5,4.1,1,Hujan Sedang,Normal
2/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,80,1.4,3.6,1,Hujan Sedang,Normal
2/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,76,0,3.6,1,Tidak Hujan,Normal
2/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,78,1.8,5,1,Hujan Sedang,Normal
2/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,77,0,8.5,1,Tidak Hujan,Normal
2/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,78,2.1,5.3,1,Hujan Sedang,Normal
2/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.3,82,0,3.8,2,Tidak Hujan,Normal
2/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,82,0,1.9,2,Tidak Hujan,Normal
2/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,21.8,92,10.5,4.1,0,Hujan Sedang,Normal
2/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.2,88,7.4,0.3,2,Hujan Sedang,Normal
2/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.4,86,8.8,0.2,2,Hujan Sedang,Normal
2/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,21.9,88,16.2,1.4,2,Hujan Sedang,Normal
2/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.7,84,2.3,0,1,Hujan Sedang,Normal
3/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.3,83,0.3,3.5,1,Hujan Sedang,Normal
3/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,21.1,90,8.4,3.5,1,Hujan Sedang,Normal
3/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,72,6.4,0,2,Hujan Sedang,Normal
3/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.2,78,1,5.8,1,Hujan Sedang,Normal
3/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,75,0,4.5,1,Tidak Hujan,Normal
3/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,73,0,6.4,1,Tidak Hujan,Normal
3/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,73,0,7,2,Tidak Hujan,Normal
3/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,72,0,8.9,1,Tidak Hujan,Normal
3/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,76,0,7.2,1,Tidak Hujan,Normal
3/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,23,84,0.2,4.7,0,Hujan Sedang,Normal
3/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.3,77,13.2,3,1,Hujan Sedang,Normal
3/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,0,76,0,6.3,1,Tidak Hujan,Normal
3/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,67,0.6,6,1,Hujan Sedang,Normal
3/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,75,0,7.5,1,Tidak Hujan,Normal
3/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.8,88,5.7,5.2,0,Hujan Sedang,Normal
3/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,82,4.9,0.8,1,Hujan Sedang,Normal
3/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.8,84,0,4.8,0,Tidak Hujan,Normal
3/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.3,81,58.2,4.5,0,Hujan Ekstrem,La Niña
3/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,84,1,4.2,1,Hujan Sedang,Normal
3/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.4,86,15.7,4.1,0,Hujan Sedang,Normal
3/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,83,15.7,2.9,1,Hujan Sedang,Normal
3/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,86,22.4,4.7,0,Hujan Sedang,La Niña
3/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.7,83,4.6,2.9,1,Hujan Sedang,Normal
3/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.7,79,1.6,1.9,1,Hujan Sedang,Normal
3/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,86,3.2,6,0,Hujan Sedang,Normal
3/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,83,6.4,4.6,1,Hujan Sedang,Normal
3/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.2,86,10.7,6.4,1,Hujan Sedang,Normal
3/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,82,11.4,1.3,1,Hujan Sedang,Normal
3/29/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,77,0,4.7,1,Tidak Hujan,Normal
3/30/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,80,6,4.2,1,Hujan Sedang,Normal
3/31/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,77,2.2,5.7,1,Hujan Sedang,Normal
4/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.1,83,0,3.6,0,Tidak Hujan,Normal
4/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,78,0.8,3.3,0,Hujan Sedang,Normal
4/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,78,19.7,5.7,1,Hujan Sedang,La Niña
4/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,71,0,6.7,1,Tidak Hujan,Normal
4/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,67,0,8,1,Tidak Hujan,Normal
4/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,64,0,7.8,1,Tidak Hujan,Normal
4/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,67,0,8.6,1,Tidak Hujan,Normal
4/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,70,0,6,1,Tidak Hujan,Normal
4/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.7,74,0,8.9,1,Tidak Hujan,Normal
4/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,81,0,6.4,1,Tidak Hujan,Normal
4/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,78,10.8,2.5,1,Hujan Sedang,Normal
4/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,72,0,7.8,1,Tidak Hujan,Normal
4/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,83,11.7,6.3,0,Hujan Sedang,Normal
4/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,82,0,1.4,0,Tidak Hujan,Normal
4/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,79,6.8,3.2,1,Hujan Sedang,Normal
4/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,80,0,6.8,1,Tidak Hujan,Normal
4/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,84,45.5,5,0,Hujan Sedang,La Niña
4/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,83,9.8,6.6,0,Hujan Sedang,Normal
4/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,81,0.6,4.6,0,Hujan Sedang,Normal
4/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,86,23,3.7,0,Hujan Sedang,La Niña
4/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,85,2.7,5,0,Hujan Sedang,Normal
4/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.2,86,12.2,4.3,0,Hujan Sedang,Normal
4/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,84,5.2,4.7,1,Hujan Sedang,Normal
4/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,85,0.8,5,0,Hujan Sedang,Normal
4/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.8,91,27.2,5.3,0,Hujan Sedang,La Niña
4/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.9,86,8,3.4,0,Hujan Sedang,Normal
4/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,86,82.8,4.6,0,Hujan Ekstrem,La Niña
4/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,80,4.2,5.2,0,Hujan Sedang,Normal
4/29/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,81,3.7,4.2,1,Hujan Sedang,Normal
4/30/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.2,77,0,3.2,1,Tidak Hujan,Normal
5/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,82,29.8,7.6,1,Hujan Sedang,La Niña
5/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,82,0,7.3,1,Tidak Hujan,Normal
5/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,83,2.4,4,0,Hujan Sedang,Normal
5/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,86,54.8,5,1,Hujan Ekstrem,La Niña
5/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,87,12.2,3.1,0,Hujan Sedang,Normal
5/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,88,60.8,5.4,0,Hujan Ekstrem,La Niña
5/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,84,12.2,1.6,0,Hujan Sedang,Normal
5/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,84,23,4.2,0,Hujan Sedang,La Niña
5/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,82,22.9,2.2,0,Hujan Sedang,La Niña
5/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,80,2,4.1,0,Hujan Sedang,Normal
5/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,84,0,6.8,0,Tidak Hujan,Normal
5/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.9,72,0.8,3.2,1,Hujan Sedang,Normal
5/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,83,0,7,0,Tidak Hujan,Normal
5/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,67,42.4,5.4,1,Hujan Sedang,La Niña
5/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,73,0,8.3,1,Tidak Hujan,Normal
5/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,75,0,7.9,0,Tidak Hujan,Normal
5/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,73,0,8.3,1,Tidak Hujan,Normal
5/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.6,78,0,7.8,1,Tidak Hujan,Normal
5/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.7,80,0,5.9,1,Tidak Hujan,Normal
5/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,78,0,6.4,1,Tidak Hujan,Normal
5/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,80,1,5.8,0,Hujan Sedang,Normal
5/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,75,4.2,5.1,1,Hujan Sedang,Normal
5/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,76,0,7.1,1,Tidak Hujan,Normal
5/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.9,76,0,6.3,1,Tidak Hujan,Normal
5/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.1,71,0,5.9,0,Tidak Hujan,Normal
5/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,70,0,7.2,1,Tidak Hujan,Normal
5/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,72,0,6,0,Tidak Hujan,Normal
5/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,71,0,7.8,1,Tidak Hujan,Normal
5/29/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.5,74,0,6.6,1,Tidak Hujan,Normal
5/30/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.7,69,0,5.9,1,Tidak Hujan,Normal
5/31/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.7,67,0,6.4,1,Tidak Hujan,Normal
6/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,71,0,8.3,1,Tidak Hujan,Normal
6/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.1,72,0,8,1,Tidak Hujan,Normal
6/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.7,74,0,7.7,1,Tidak Hujan,Normal
6/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,78,4.4,7.8,1,Hujan Sedang,Normal
6/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.9,78,0,7.1,0,Tidak Hujan,Normal
6/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,84,13.5,4.6,0,Hujan Sedang,Normal
6/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,78,6.6,0.3,1,Hujan Sedang,Normal
6/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,76,0,6.2,0,Tidak Hujan,Normal
6/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,74,1,3.3,0,Hujan Sedang,Normal
6/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,72,0,5.6,1,Tidak Hujan,Normal
6/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,70,0,7.8,1,Tidak Hujan,Normal
6/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,80,0,7.5,1,Tidak Hujan,Normal
6/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,78,5.4,6.2,0,Hujan Sedang,Normal
6/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,78,0,6.2,1,Tidak Hujan,Normal
6/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,78,0,4.7,0,Tidak Hujan,Normal
6/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,21.7,89,4.7,5.9,0,Hujan Sedang,Normal
6/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,79,8.8,1.3,0,Hujan Sedang,Normal
6/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,79,0,2.9,0,Tidak Hujan,Normal
6/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,86,0,5.8,1,Tidak Hujan,Normal
6/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,79,4.6,4,0,Hujan Sedang,Normal
6/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,78,0,6.9,0,Tidak Hujan,Normal
6/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,76,34,6.4,1,Hujan Sedang,La Niña
6/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,78,0,7.9,0,Tidak Hujan,Normal
6/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.9,77,0.2,8,0,Hujan Sedang,Normal
6/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.1,76,0,6.8,0,Tidak Hujan,Normal
6/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,74,0,6.6,1,Tidak Hujan,Normal
6/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,79,0,8,0,Tidak Hujan,Normal
6/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,83,2.6,5.9,1,Hujan Sedang,Normal
6/29/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,77,4,6.9,1,Hujan Sedang,Normal
6/30/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,75,0,7.4,0,Tidak Hujan,Normal
7/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.5,70,0,5.3,1,Tidak Hujan,Normal
7/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,72,0,3.1,0,Tidak Hujan,Normal
7/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,75,0,6.2,0,Tidak Hujan,Normal
7/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,76,0,6.5,0,Tidak Hujan,Normal
7/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,74,0,4.8,1,Tidak Hujan,Normal
7/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,82,0,5.8,0,Tidak Hujan,Normal
7/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,80,8.8,1,1,Hujan Sedang,Normal
7/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.5,87,0,0.6,0,Tidak Hujan,Normal
7/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,80,2.7,3.7,0,Hujan Sedang,Normal
7/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.3,79,0,6.5,1,Tidak Hujan,Normal
7/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,71,0,5,1,Tidak Hujan,Normal
7/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,62,0,7.8,1,Tidak Hujan,Normal
7/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,67,0,8.3,1,Tidak Hujan,Normal
7/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,75,0,7.8,1,Tidak Hujan,Normal
7/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,75,0,7.8,1,Tidak Hujan,Normal
7/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,74,0,6.6,1,Tidak Hujan,Normal
7/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,70,0,6.8,1,Tidak Hujan,Normal
7/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.8,65,0,7.5,1,Tidak Hujan,Normal
7/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.7,67,0,8.2,2,Tidak Hujan,Normal
7/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.2,60,0,8.4,1,Tidak Hujan,Normal
7/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,73,0,8.3,1,Tidak Hujan,Normal
7/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.4,67,0,4.6,1,Tidak Hujan,Normal
7/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,71,0,4.8,1,Tidak Hujan,Normal
7/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.8,76,0,7.7,1,Tidak Hujan,Normal
7/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,75,0,7.2,1,Tidak Hujan,Normal
7/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,77,12.5,6.9,1,Hujan Sedang,Normal
7/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.5,70,0,5.9,1,Tidak Hujan,Normal
7/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,67,0,7.1,1,Tidak Hujan,Normal
7/29/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.2,70,0,7,1,Tidak Hujan,Normal
7/30/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.9,64,0,8.2,1,Tidak Hujan,Normal
7/31/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.8,68,0,8,1,Tidak Hujan,Normal
8/1/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,69,0,7.2,0,Tidak Hujan,Normal
8/2/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,75,0,7.7,0,Tidak Hujan,Normal
8/3/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,82,0,1.4,1,Tidak Hujan,Normal
8/4/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,73,12.2,6.6,1,Hujan Sedang,Normal
8/5/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,71,0,8.3,1,Tidak Hujan,Normal
8/6/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.9,76,0,7.5,1,Tidak Hujan,Normal
8/7/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.3,75,4.7,5.7,1,Hujan Sedang,Normal
8/8/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,76,7.5,6.7,0,Hujan Sedang,Normal
8/9/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,70,5.3,5.3,1,Hujan Sedang,Normal
8/10/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.3,72,0,7.9,1,Tidak Hujan,Normal
8/11/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,68,0,8.1,1,Tidak Hujan,Normal
8/12/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.1,63,0,8,1,Tidak Hujan,Normal
8/13/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,67,0,8.6,1,Tidak Hujan,Normal
8/14/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.4,68,0,8.1,1,Tidak Hujan,Normal
8/15/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,68,0,8.7,1,Tidak Hujan,Normal
8/16/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.1,63,0,8.7,1,Tidak Hujan,Normal
8/17/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,66,0,8.6,1,Tidak Hujan,Normal
8/18/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.7,70,0,8,1,Tidak Hujan,Normal
8/19/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.2,70,0,7.8,1,Tidak Hujan,Normal
8/20/2023,32.73,Bandung,Stasiun Geofisika Bandung,25.3,69,0,8.7,1,Tidak Hujan,Normal
8/21/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.9,65,0,8,1,Tidak Hujan,Normal
8/22/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,71,0,9.3,1,Tidak Hujan,Normal
8/23/2023,32.73,Bandung,Stasiun Geofisika Bandung,22.8,75,0,7,1,Tidak Hujan,Normal
8/24/2023,32.73,Bandung,Stasiun Geofisika Bandung,24,70,0,5.7,1,Tidak Hujan,Normal
8/25/2023,32.73,Bandung,Stasiun Geofisika Bandung,26,62,0,7.8,1,Tidak Hujan,Normal
8/26/2023,32.73,Bandung,Stasiun Geofisika Bandung,25,71,0,7.5,1,Tidak Hujan,Normal
8/27/2023,32.73,Bandung,Stasiun Geofisika Bandung,24.7,73,0,7.5,1,Tidak Hujan,Normal
8/28/2023,32.73,Bandung,Stasiun Geofisika Bandung,23.6,72,0,6.4,1,Tidak Hujan,Normal
